1,0.090134256,0.233519446,0.020049366,0.046990985,0.222107595,0.21125343,0.21125343,0.115794539,0.191110473,0.049405373,0.141490292,0.181771105,0.148760039,0.085729489,0.141490292,0.233519446,0.028472011,0.081539979,0.383946083,0.13457581,0.191110473,0.21125343,0.181771105,0.16443928,0.000853578,0.034790182,0.181771105,0.046990985,0.094765338,0.013428377,0.141490292,0.019069575,0.233519446,0.191110473,0.21125343,0.115794539,0.21125343,0.233519446,0.191110473,0.397107595,0.222107595,0.004688901,0.025757212,0.21125343,0.181771105,0.191110473,0.121744043,0.051943813,0.115794539,0.017251296,0.181771105,0.045079113,0.156403304,0.218821273,0.222107595,0.191110473,0.000811865,0.181771105,0.110135782,0.090134256,0.099634365,0.000631954,0.21125343,0.156403304,0.21125343,0.222107595,0.127999231,0.025014747,0.148760039,0.032614906,0.222107595,0.30957581,0.191110473,0.127999231,0.191110473,0.148760039,0.233519446,0.200929697,0.233519446,0.21125343,0.222107595,0.16443928,0.148760039,0.200929697,0.233519446,0.121744043,0.21125343,0.766369829,0.233519446,0.127999231,0.21125343,0.099634365,0.21125343,0.073765164,0.191110473,0.191110473,0.110135782,0.077555206,0.063470569,0.025757212,0.200929697,0.156403304,0.002986994,0.191110473,0.21125343,0.222107595,0.200929697,0.063470569,0.21125343,0.16443928,0.200929697,0.200929697,0.127999231,0.181771105,0.020049366,0.191110473,0.057418667,0.049405373,0.004034523,0.181771105,0.115794539,0.063470569,0.060368829,0.16443928,0.191110473,0.172888142,0.191110473,0.094765338,0.191110473,0.222107595,0.13457581,0.040432968,0.222107595,0.070160338,0.397107595,0.141490292,0.233519446,0.081539979,0.089450999,0.191110473,0.002986994,0.200929697,0.081539979,0.068585634,0.141490292,0.191110473,0.033090022,0.200929697,0.127999231,0.054612677,0.222107595,0.024498484,0.077555206,0.000517186,0.181771105,0.127999231,0.005729406,0.036577696,0.172888142,0.16443928,0.181771105,0.077555206,0.191110473,0.127999231,0.060368829,0.16443928,0.110135782,0.110135782,0.233519446,0.040432968,0.040432968,0.21125343,0.090134256,0.023301269,0.181771105,0.060368829,0.181771105,0.141490292,0.070160338,0.21125343,0.148760039,0.156403304,0.019069575,0.222107595,0.051943813,0.200929697,0.233519446,0.121744043,0.233519446,0.21125343,0.028472011,0.181771105,0.017251296,0.233519446,0.049405373,0.21125343,0.127999231,0.200929697,0.031472948,0.141490292,0.21125343,0.13457581,0.200929697,0.200929697,0.090134256,0.121744043,0.127999231,0.013428377,0.002103376,0.001212162,0.121744043,0.181771105,0.21125343,0.16443928,0.121744043,0.181771105,0.172888142
0.090134256,1,0.104753562,0.101972152,0.171027497,0.099634365,0.195123173,0.094765338,0.144299606,0.244753562,0.174927343,0.2835413,0.081539979,0.066731676,0.07666691,0.2835413,0.104753562,0.192845825,0.111436966,0.171943186,0.217094396,0.164765338,0.094765338,0.081539979,0.265653942,0.133465041,0.096271561,0.227436295,0.021079499,0.042510407,0.112705354,0.117354328,0.077307876,0.272319298,0.085729489,0.094765338,0.097833186,0.094765338,0.104753562,0.085729489,0.090134256,0.099634365,0.07358211,0.110584629,0.094765338,0.154035221,0.244753562,0.10220183,0.310432756,0.097833186,0.189253929,0.081539979,0.074193577,0.129730125,0.029934898,0.099634365,0.164765338,0.147590892,0.154035221,0.093743867,0.040432968,0.171048547,0.1442582,0.195123173,0.251290097,0.094765338,0.099634365,0.106882726,0.145366437,0.23862668,0.129262635,0.099634365,0.049405373,0.085729489,0.156984652,0.085729489,0.180534928,0.104753562,0.090134256,0.104753562,0.094765338,0.2208155,0.136879838,0.23862668,0.177896744,0.104753562,0.10220183,0.296533762,0.099634365,0.104753562,0.207791677,0.094765338,0.348386931,0.094765338,0.140546032,0.164765338,0.325794539,0.230289922,0.14490399,0.163003222,0.161079499,0.090134256,0.190079328,0.136471756,0.085729489,0.094765338,0.099634365,0.177896744,0.197607004,0.296533762,0.073765164,0.090134256,0.177896744,0.106882726,0.227436295,0.17308927,0.085729489,0.089604784,0.238384091,0.177782495,0.081539979,0.287802083,0.197607004,0.125318892,0.073765164,0.244753562,0.213086934,0.085729489,0.382039277,0.407999231,0.2208155,0.111916481,0.131430452,0.099634365,0.101066955,0.090134256,0.063470569,0.104753562,0.18809744,0.199587433,0.085729489,0.136471756,0.177896744,0.073804159,0.076107914,0.063470569,0.244753562,0.041156981,0.090134256,0.156984652,0.087089658,0.2208155,0.10872151,0.14490399,0.170132536,0.227436295,0.106882726,0.020914945,0.070832704,0.077555206,0.136879838,0.227436295,0.259296579,0.164765338,0.156984652,0.125318892,0.073765164,0.184125245,0.138631208,0.272319298,0.102760863,0.219189914,0.094765338,0.159612677,0.082612772,0.154035221,0.192596579,0.227436295,0.117354328,0.066095134,0.094765338,0.066731676,0.31345324,0.100443547,0.099634365,0.053869889,0.177896744,0.104753562,0.511072822,0.104753562,0.094765338,0.273488201,0.227436295,0.212572537,0.272319298,0.112944686,0.195123173,0.207791677,0.26666054,0.118859741,0.22731146,0.195123173,0.217094396,0.177896744,0.090134256,0.159612677,0.150397678,0.057418667,0.244217449,0.130576186,0.168870577,0.10220183,0.454080635,0.296533762,0.136879838,0.054612677,0.227436295,0.42380322
0.233519446,0.104753562,1,0.023301269,0.054612677,0.258132289,0.245517635,0.245517635,0.13457581,0.222107595,0.057418667,0.16443928,0.21125343,0.172888142,0.099634365,0.16443928,0.271395082,0.033090022,0.094765338,0.392829046,0.156403304,0.222107595,0.245517635,0.21125343,0.191110473,0.000992024,0.040432968,0.21125343,0.054612677,0.110135782,0.01560639,0.16443928,0.02216256,0.271395082,0.222107595,0.245517635,0.13457581,0.245517635,0.271395082,0.222107595,0.233519446,0.258132289,0.005449416,0.029934898,0.245517635,0.21125343,0.222107595,0.141490292,0.060368829,0.13457581,0.020049366,0.519293249,0.005729406,0.181771105,0.223010784,0.258132289,0.222107595,0.000943545,0.21125343,0.127999231,0.104753562,0.115794539,0.000734454,0.245517635,0.181771105,0.245517635,0.258132289,0.148760039,0.050017139,0.172888142,0.064673155,0.258132289,0.127999231,0.222107595,0.148760039,0.222107595,0.172888142,0.271395082,0.233519446,0.271395082,0.245517635,0.258132289,0.191110473,0.172888142,0.233519446,0.271395082,0.141490292,0.245517635,0.258132289,0.271395082,0.148760039,0.245517635,0.115794539,0.245517635,0.085729489,0.222107595,0.222107595,0.127999231,0.090134256,0.073765164,0.029934898,0.233519446,0.181771105,0.003471468,0.222107595,0.245517635,0.258132289,0.233519446,0.073765164,0.245517635,0.191110473,0.233519446,0.233519446,0.148760039,0.21125343,0.023301269,0.222107595,0.066731676,0.057418667,0.004688901,0.21125343,0.13457581,0.073765164,0.070160338,0.191110473,0.222107595,0.200929697,0.222107595,0.110135782,0.222107595,0.258132289,0.156403304,0.046990985,0.258132289,0.081539979,0.233519446,0.16443928,0.271395082,0.094765338,0.036577696,0.222107595,0.07845761,0.233519446,0.094765338,0.120373803,0.16443928,0.222107595,0.038457051,0.233519446,0.148760039,0.063470569,0.258132289,0.028472011,0.090134256,0.000601071,0.21125343,0.148760039,0.006658686,0.042510407,0.200929697,0.191110473,0.21125343,0.090134256,0.222107595,0.148760039,0.070160338,0.191110473,0.127999231,0.127999231,0.271395082,0.046990985,0.046990985,0.245517635,0.104753562,0.027080613,0.21125343,0.070160338,0.21125343,0.16443928,0.081539979,0.245517635,0.172888142,0.181771105,0.02216256,0.258132289,0.060368829,0.233519446,0.271395082,0.141490292,0.271395082,0.245517635,0.033090022,0.21125343,0.020049366,0.271395082,0.057418667,0.245517635,0.148760039,0.233519446,0.036577696,0.16443928,0.245517635,0.156403304,0.233519446,0.233519446,0.104753562,0.141490292,0.148760039,0.01560639,0.002444532,0.069547263,0.141490292,0.21125343,0.245517635,0.458740803,0.141490292,0.21125343,0.200929697
0.020049366,0.101972152,0.023301269,1,0.148315094,0.02216256,0.140066734,0.021079499,0.092287548,0.111845044,0.169647985,0.108613876,0.060463885,0.014843722,0.076361733,0.204845814,0.023301269,0.255663737,0.096571161,0.108613876,0.013428377,0.20555956,0.021079499,0.018137665,0.090049366,0.065360395,0.236044623,0.145742041,0.13008563,0.033163623,0.147019933,0.140471901,0.129447491,0.124752162,0.065351387,0.08045603,0.092287548,0.140066734,0.124752162,0.019069575,0.020049366,0.02216256,0.191912765,0.170068944,0.021079499,0.060463885,0.065351387,0.012147985,0.134912748,0.11949284,0.112621376,0.018137665,0.227829247,0.085066208,0.026775016,0.094498484,0.111845044,0.186035601,0.188738689,0.115403193,0.008993866,0.108177055,0.200218444,0.140066734,0.085066208,0.021079499,0.094498484,0.041574584,0.134359224,0.047713195,0.172104838,0.02216256,0.062925852,0.111845044,0.099620073,0.065351387,0.181023243,0.023301269,0.175573037,0.124752162,0.140066734,0.02216256,0.053137665,0.080747568,0.071660035,0.124752162,0.03988589,0.199936293,0.02216256,0.023301269,0.217951025,0.021079499,0.13307491,0.021079499,0.070563593,0.111845044,0.019069575,0.16854179,0.273459699,0.125863847,0.154573766,0.020049366,0.120074449,0.170327504,0.019069575,0.021079499,0.02216256,0.071660035,0.125863847,0.08045603,0.053137665,0.071660035,0.175573037,0.041574584,0.060463885,0.160023782,0.111845044,0.062887392,0.188428377,0.132525884,0.018137665,0.092287548,0.085662317,0.10348325,0.053137665,0.111845044,0.135550991,0.019069575,0.15351729,0.111845044,0.167080613,0.073563004,0.106355458,0.02216256,0.068852939,0.020049366,0.076947497,0.023301269,0.118957348,0.146882413,0.065351387,0.181036514,0.071660035,0.008136303,0.185124369,0.108613876,0.158572874,0.051417187,0.020049366,0.128894611,0.176093678,0.02216256,0.107101879,0.137969568,0.178904383,0.060463885,0.248122082,0.232860858,0.036577962,0.056486149,0.090049366,0.145742041,0.20484644,0.065351387,0.070518908,0.10348325,0.053137665,0.222488383,0.089089934,0.124752162,0.106355458,0.140987132,0.021079499,0.12552344,0.120702289,0.102991598,0.064261164,0.060463885,0.108613876,0.131566086,0.08045603,0.014843722,0.190748794,0.172678071,0.02216256,0.023509424,0.071660035,0.023301269,0.152336932,0.023301269,0.021079499,0.127105989,0.102991598,0.168905431,0.023301269,0.169647985,0.140066734,0.128894611,0.071660035,0.098491888,0.108613876,0.140066734,0.043421102,0.123493434,0.123493434,0.12552344,0.123967717,0.041574584,0.120289884,0.132808867,0.193202224,0.012147985,0.232007492,0.08045603,0.053137665,0.03988589,0.102991598,0.135550991
0.046990985,0.171027497,0.054612677,0.148315094,1,0.143582711,0.124965324,0.049405373,0.096015343,0.1039003,0.150325565,0.154916,0.042510407,0.034790182,0.048753362,0.238315036,0.054612677,0.123643678,0.047058936,0.154916,0.031472948,0.16360253,0.049405373,0.042510407,0.085592429,0.092149759,0.152994438,0.206659169,0.078480085,0.052453792,0.101730974,0.073318167,0.110514442,0.054612677,0.044694585,0.049405373,0.061397558,0.201074123,0.182223188,0.16360253,0.046990985,0.051943813,0.112122024,0.15874818,0.049405373,0.096737819,0.16360253,0.028472011,0.251946912,0.061397558,0.090348604,0.042510407,0.112948446,0.081051088,0.066864787,0.051943813,0.1039003,0.126111468,0.096737819,0.126180951,0.050548732,0.085914706,0.156986262,0.124965324,0.217085156,0.049405373,0.051943813,0.141821924,0.130572269,0.20607874,0.100459965,0.051943813,0.025757212,0.044694585,0.104170333,0.044694585,0.119577871,0.054612677,0.046990985,0.054612677,0.049405373,0.051943813,0.038457051,0.16259218,0.112870993,0.054612677,0.099924077,0.201074123,0.051943813,0.054612677,0.218386966,0.049405373,0.117636991,0.049405373,0.12525088,0.16360253,0.16360253,0.126180951,0.156976849,0.220697081,0.217952394,0.112870993,0.081051088,0.131800003,0.1039003,0.049405373,0.051943813,0.046990985,0.11596609,0.277789617,0.038457051,0.046990985,0.179273027,0.066886341,0.096737819,0.203679221,0.1039003,0.086021024,0.1980853,0.109755878,0.151437481,0.096015343,0.141752896,0.113192737,0.038457051,0.223853607,0.244595303,0.044694585,0.208164812,0.1039003,0.143582711,0.108809698,0.095354564,0.051943813,0.148934973,0.046990985,0.073318167,0.054612677,0.161370131,0.210353903,0.044694585,0.118628851,0.112870993,0.019069575,0.091491605,0.033090022,0.28471138,0.00773869,0.112870993,0.141821924,0.132316801,0.143582711,0.118251294,0.128714175,0.143279096,0.206659169,0.066886341,0.072564094,0.049987398,0.090751203,0.085592429,0.151437481,0.128714175,0.1039003,0.066886341,0.063307915,0.038457051,0.194828356,0.092400127,0.182223188,0.161232994,0.183551978,0.049405373,0.20194183,0.097865291,0.151437481,0.088154503,0.042510407,0.280811659,0.016408243,0.049405373,0.034790182,0.217085156,0.110514442,0.051943813,0.08206531,0.112870993,0.054612677,0.209825722,0.054612677,0.049405373,0.183651783,0.096737819,0.160583667,0.054612677,0.126774629,0.124965324,0.104170333,0.112870993,0.047054773,0.154916,0.124965324,0.108809698,0.179273027,0.046990985,0.1404628,0.064039895,0.029934898,0.118335112,0.151661185,0.154905035,0.064039895,0.206659169,0.201074123,0.085592429,0.028472011,0.206659169,0.090751203
0.222107595,0.099634365,0.258132289,0.02216256,0.143582711,1,0.233519446,0.233519446,0.127999231,0.21125343,0.054612677,0.156403304,0.200929697,0.16443928,0.094765338,0.156403304,0.258132289,0.110273123,0.090134256,0.156403304,0.307326181,0.21125343,0.233519446,0.200929697,0.181771105,0.000943545,0.038457051,0.200929697,0.143582711,0.104753562,0.014843722,0.156403304,0.092611597,0.258132289,0.21125343,0.543906092,0.127999231,0.233519446,0.258132289,0.21125343,0.493005008,0.621395082,0.061418416,0.105259426,0.233519446,0.200929697,0.21125343,0.13457581,0.057418667,0.127999231,0.019069575,0.200929697,0.005449416,0.172888142,0.178612513,0.245517635,0.21125343,0.000897435,0.200929697,0.121744043,0.343103479,0.367909143,0.000698562,0.233519446,0.172888142,0.233519446,0.245517635,0.447450731,0.035371641,0.16443928,0.091181476,0.245517635,0.121744043,0.21125343,0.141490292,0.21125343,0.16443928,0.258132289,0.222107595,0.258132289,0.233519446,0.245517635,0.181771105,0.16443928,0.222107595,0.258132289,0.13457581,0.233519446,0.245517635,0.258132289,0.141490292,0.233519446,0.110135782,0.233519446,0.081539979,0.21125343,0.21125343,0.121744043,0.085729489,0.070160338,0.028472011,0.766369829,0.172888142,0.109563493,0.454878882,0.233519446,0.245517635,0.222107595,0.070160338,0.233519446,0.181771105,0.222107595,0.222107595,0.141490292,0.200929697,0.02216256,0.21125343,0.063470569,0.054612677,0.004459759,0.424180189,0.127999231,0.070160338,0.066731676,0.181771105,0.21125343,0.191110473,0.21125343,0.104753562,0.21125343,0.245517635,0.148760039,0.131901165,0.245517635,0.077555206,0.222107595,0.156403304,0.258132289,0.205163336,0.11575912,0.21125343,0.056414317,0.222107595,0.090134256,0.020049366,0.156403304,0.454878882,0.036577696,0.222107595,0.141490292,0.157101287,0.245517635,0.027080613,0.085729489,0.000571697,0.200929697,0.141490292,0.064155569,0.040432968,0.191110473,0.181771105,0.200929697,0.085729489,0.21125343,0.141490292,0.066731676,0.181771105,0.258319497,0.121744043,0.258132289,0.044694585,0.044694585,0.233519446,0.099634365,0.100671498,0.200929697,0.268622848,0.200929697,0.156403304,0.077555206,0.233519446,0.16443928,0.172888142,0.021079499,0.245517635,0.057418667,0.222107595,0.258132289,0.13457581,0.780314062,0.233519446,0.110273123,0.200929697,0.019069575,0.258132289,0.054612677,0.233519446,0.141490292,0.222107595,0.11575912,0.156403304,0.233519446,0.148760039,0.222107595,0.222107595,0.2208155,0.13457581,0.141490292,0.014843722,0.00232507,0.049557348,0.13457581,0.200929697,0.233519446,0.181771105,0.13457581,0.200929697,0.191110473
0.21125343,0.195123173,0.245517635,0.140066734,0.124965324,0.233519446,1,0.478850968,0.238925649,0.200929697,0.20635747,0.148760039,0.191110473,0.156403304,0.090134256,0.286293639,0.245517635,0.159840823,0.085729489,0.286293639,0.141490292,0.402846818,0.222107595,0.191110473,0.333997375,0.077134145,0.036577696,0.376245012,0.049405373,0.099634365,0.014118325,0.148760039,0.078754206,0.67554027,0.200929697,0.222107595,0.121744043,0.222107595,0.67554027,0.200929697,0.21125343,0.233519446,0.004929816,0.090181305,0.222107595,0.191110473,0.200929697,0.127999231,0.132955447,0.121744043,0.133189782,0.191110473,0.051489838,0.16443928,0.070160338,0.233519446,0.200929697,0.03879521,0.191110473,0.115794539,0.094765338,0.211052474,0.074907722,0.222107595,0.16443928,0.222107595,0.233519446,0.13457581,0.086621486,0.156403304,0.111533296,0.233519446,0.115794539,0.200929697,0.13457581,0.200929697,0.156403304,0.245517635,0.21125343,0.245517635,0.222107595,0.233519446,0.172888142,0.156403304,0.21125343,0.245517635,0.127999231,0.222107595,0.233519446,0.245517635,0.388618695,0.222107595,0.3185151,0.222107595,0.077555206,0.200929697,0.200929697,0.343562886,0.174404353,0.066731676,0.090181305,0.21125343,0.16443928,0.04655349,0.200929697,0.222107595,0.233519446,0.21125343,0.237095534,0.478850968,0.172888142,0.21125343,0.21125343,0.13457581,0.376245012,0.140066734,0.402846818,0.060368829,0.20635747,0.094443849,0.191110473,0.238925649,0.066731676,0.063470569,0.172888142,0.402846818,0.35368222,0.200929697,0.307178573,0.402846818,0.233519446,0.141490292,0.186658876,0.233519446,0.073765164,0.21125343,0.148760039,0.245517635,0.277081649,0.166666717,0.200929697,0.133487881,0.21125343,0.085729489,0.019069575,0.148760039,0.200929697,0.034790182,0.21125343,0.13457581,0.057418667,0.233519446,0.088059968,0.174404353,0.073545513,0.191110473,0.13457581,0.006023782,0.038457051,0.181771105,0.172888142,0.191110473,0.174404353,0.200929697,0.13457581,0.063470569,0.172888142,0.229035528,0.115794539,0.245517635,0.042510407,0.042510407,0.222107595,0.195123173,0.086031248,0.191110473,0.146536599,0.191110473,0.286293639,0.073765164,0.222107595,0.156403304,0.470359822,0.078754206,0.233519446,0.054612677,0.21125343,0.245517635,0.249502637,0.245517635,0.222107595,0.094721586,0.376245012,0.133189782,0.245517635,0.051943813,0.222107595,0.260849747,0.21125343,0.033090022,0.425479823,0.478850968,0.141490292,0.21125343,0.21125343,0.195123173,0.127999231,0.13457581,0.123385022,0.127380258,0.080065354,0.127999231,0.376245012,0.478850968,0.172888142,0.127999231,0.191110473,0.35368222
0.21125343,0.094765338,0.245517635,0.021079499,0.049405373,0.233519446,0.478850968,1,0.121744043,0.200929697,0.051943813,0.148760039,0.191110473,0.156403304,0.090134256,0.148760039,0.245517635,0.029934898,0.180929382,0.148760039,0.141490292,0.402846818,0.222107595,0.191110473,0.172888142,0.077134145,0.036577696,0.191110473,0.049405373,0.099634365,0.014118325,0.148760039,0.020049366,0.245517635,0.200929697,0.222107595,0.121744043,0.222107595,0.245517635,0.200929697,0.21125343,0.233519446,0.004929816,0.027080613,0.222107595,0.191110473,0.200929697,0.127999231,0.054612677,0.121744043,0.075562977,0.191110473,0.005183109,0.16443928,0.070160338,0.233519446,0.200929697,0.03879521,0.191110473,0.115794539,0.094765338,0.104753562,0.000664424,0.222107595,0.16443928,0.222107595,0.233519446,0.13457581,0.057752166,0.156403304,0.111533296,0.233519446,0.115794539,0.200929697,0.13457581,0.200929697,0.156403304,0.245517635,0.21125343,0.245517635,0.222107595,0.233519446,0.172888142,0.156403304,0.21125343,0.245517635,0.127999231,0.222107595,0.233519446,0.245517635,0.13457581,0.222107595,0.104753562,0.222107595,0.077555206,0.200929697,0.200929697,0.115794539,0.081539979,0.066731676,0.027080613,0.21125343,0.16443928,0.003140465,0.200929697,0.222107595,0.233519446,0.21125343,0.066731676,0.222107595,0.172888142,0.21125343,0.21125343,0.13457581,0.376245012,0.021079499,0.200929697,0.060368829,0.051943813,0.049319271,0.191110473,0.121744043,0.066731676,0.063470569,0.172888142,0.200929697,0.181771105,0.200929697,0.099634365,0.200929697,0.233519446,0.141490292,0.042510407,0.233519446,0.073765164,0.21125343,0.148760039,0.245517635,0.277081649,0.166666717,0.200929697,0.090001403,0.21125343,0.085729489,0.019069575,0.148760039,0.200929697,0.034790182,0.21125343,0.13457581,0.057418667,0.233519446,0.025757212,0.081539979,0.000543759,0.191110473,0.13457581,0.006023782,0.108071414,0.181771105,0.172888142,0.191110473,0.081539979,0.200929697,0.13457581,0.063470569,0.172888142,0.115794539,0.115794539,0.245517635,0.114348516,0.114348516,0.222107595,0.094765338,0.024498484,0.191110473,0.146536599,0.191110473,0.148760039,0.073765164,0.222107595,0.156403304,0.16443928,0.020049366,0.233519446,0.054612677,0.21125343,0.245517635,0.127999231,0.245517635,0.222107595,0.029934898,0.191110473,0.018137665,0.245517635,0.051943813,0.222107595,0.260849747,0.21125343,0.033090022,0.148760039,0.222107595,0.141490292,0.21125343,0.21125343,0.094765338,0.127999231,0.13457581,0.014118325,0.085631028,0.040662819,0.127999231,0.191110473,0.222107595,0.172888142,0.127999231,0.191110473,0.181771105
0.115794539,0.144299606,0.13457581,0.092287548,0.096015343,0.127999231,0.238925649,0.121744043,1,0.202573081,0.098691147,0.144629182,0.189581018,0.085729489,0.139249892,0.27362056,0.13457581,0.10484998,0.090477545,0.208624217,0.137904408,0.296233885,0.121744043,0.104753562,0.168654527,0.085824444,0.08238136,0.189581018,0.061397558,0.054612677,0.032286568,0.144629182,0.117642457,0.13457581,0.110135782,0.121744043,0.066731676,0.121744043,0.329499262,0.202573081,0.115794539,0.127999231,0.002702185,0.129934611,0.121744043,0.104753562,0.110135782,0.125859795,0.211713987,0.174873312,0.193834457,0.104753562,0.086100564,0.090134256,0.077956285,0.127999231,0.110135782,0.119437999,0.189581018,0.115345144,0.051943813,0.155361625,0.166675398,0.121744043,0.159880773,0.121744043,0.269292222,0.073765164,0.167857565,0.085729489,0.132765456,0.127999231,0.063470569,0.110135782,0.073765164,0.202573081,0.219063083,0.329499262,0.115794539,0.13457581,0.121744043,0.127999231,0.24359647,0.151920099,0.115794539,0.13457581,0.070160338,0.121744043,0.127999231,0.13457581,0.190390338,0.121744043,0.256132062,0.121744043,0.168098385,0.110135782,0.202573081,0.115345144,0.217478608,0.153755212,0.248634123,0.115794539,0.230628597,0.13833953,0.110135782,0.121744043,0.127999231,0.218368843,0.153755212,0.238925649,0.094765338,0.115794539,0.115794539,0.073765164,0.104753562,0.174441816,0.296233885,0.10755783,0.134308499,0.144404058,0.104753562,0.174873312,0.275431354,0.072613554,0.094765338,0.202573081,0.178448787,0.110135782,0.348420894,0.110135782,0.127999231,0.077555206,0.155282997,0.269292222,0.204960207,0.115794539,0.144629182,0.13457581,0.224295265,0.139987511,0.110135782,0.11874166,0.115794539,0.046990985,0.062900188,0.081539979,0.110135782,0.019069575,0.218368843,0.250018489,0.067788498,0.127999231,0.127673678,0.173429028,0.131038079,0.189581018,0.073765164,0.003301821,0.052621043,0.099634365,0.168654527,0.189581018,0.173429028,0.202573081,0.190390338,0.072613554,0.168654527,0.115345144,0.063470569,0.13457581,0.088718418,0.155282997,0.121744043,0.097833186,0.041207247,0.189581018,0.072613554,0.189581018,0.339723747,0.040432968,0.121744043,0.085729489,0.37556144,0.064045484,0.127999231,0.101501141,0.115794539,0.13457581,0.182338667,0.13457581,0.121744043,0.164892979,0.275572189,0.140540451,0.13457581,0.028472011,0.121744043,0.190390338,0.115794539,0.048276091,0.208624217,0.121744043,0.077555206,0.218368843,0.115794539,0.144299606,0.182338667,0.073765164,0.207109077,0.113472165,0.177452271,0.070160338,0.189581018,0.238925649,0.094765338,0.125859795,0.104753562,0.258370053
0.191110473,0.244753562,0.222107595,0.111845044,0.1039003,0.21125343,0.200929697,0.200929697,0.202573081,1,0.229490146,0.353215241,0.318912403,0.141490292,0.081539979,0.24314802,0.222107595,0.077674501,0.15247187,0.24314802,0.231859903,0.181771105,0.200929697,0.172888142,0.156403304,0.059890467,0.086705737,0.172888142,0.1039003,0.090134256,0.012772146,0.13457581,0.063885067,0.222107595,0.181771105,0.200929697,0.110135782,0.200929697,0.222107595,0.181771105,0.191110473,0.21125343,0.004459759,0.123268231,0.200929697,0.172888142,0.181771105,0.115794539,0.172819535,0.296233885,0.151164535,0.172888142,0.040628987,0.148760039,0.063470569,0.21125343,0.181771105,0.089002315,0.172888142,0.194056919,0.085729489,0.17854004,0.058128858,0.200929697,0.268789118,0.200929697,0.21125343,0.221400124,0.089461665,0.141490292,0.086504331,0.21125343,0.104753562,0.181771105,0.121744043,0.340929697,0.255398254,0.222107595,0.191110473,0.222107595,0.200929697,0.454878882,0.156403304,0.255398254,0.367778189,0.222107595,0.115794539,0.200929697,0.21125343,0.222107595,0.121744043,0.200929697,0.17854004,0.200929697,0.141456171,0.181771105,0.181771105,0.194056919,0.146815315,0.126978083,0.173090022,0.191110473,0.268789118,0.07021385,0.181771105,0.200929697,0.21125343,0.191110473,0.126978083,0.200929697,0.156403304,0.191110473,0.191110473,0.121744043,0.318912403,0.065351387,0.181771105,0.054612677,0.107283672,0.108894717,0.318912403,0.296233885,0.126978083,0.057418667,0.28356786,0.181771105,0.16443928,0.181771105,0.17145285,0.181771105,0.21125343,0.127999231,0.208468572,0.21125343,0.136375067,0.191110473,0.13457581,0.222107595,0.15247187,0.134357937,0.181771105,0.137726578,0.191110473,0.077555206,0.062481732,0.13457581,0.181771105,0.031472948,0.191110473,0.121744043,0.051943813,0.21125343,0.023301269,0.073765164,0.05705452,0.172888142,0.121744043,0.005449416,0.144077082,0.16443928,0.28356786,0.172888142,0.220684929,0.340929697,0.121744043,0.057418667,0.156403304,0.194056919,0.104753562,0.222107595,0.094685327,0.151340824,0.200929697,0.085729489,0.070161449,0.318912403,0.122631367,0.172888142,0.13457581,0.066731676,0.200929697,0.141490292,0.268789118,0.063885067,0.21125343,0.11083803,0.191110473,0.222107595,0.211665234,0.222107595,0.200929697,0.077674501,0.172888142,0.106050683,0.222107595,0.046990985,0.402846818,0.221400124,0.367778189,0.081980143,0.24314802,0.200929697,0.231859903,0.191110473,0.191110473,0.085729489,0.115794539,0.121744043,0.140567542,0.034329649,0.092775423,0.115794539,0.318912403,0.402846818,0.156403304,0.115794539,0.172888142,0.16443928
